version,section,function,length,matching
us.v10,.core2,func_802DC9DC,64,yes
us.v10,.core2,func_80308224,12,yes
us.v10,.core2,itemscore_highNoteScores_fromSaveData,156,yes
us.v10,.core2,func_8034AF24,32,yes
us.v10,.core2,func_8029A8B0,68,yes
us.v10,.core2,func_8034E6A8,116,yes
us.v10,.core2,func_80334448,212,yes
us.v10,.core2,func_802BF270,72,yes
us.v10,.core2,func_802F36DC,96,yes
us.v10,.core2,func_802F1EC8,244,yes
us.v10,.core2,ability_hasUsed,24,yes
us.v10,.core2,player_getAnimCtrlPtr,32,yes
us.v10,.core2,bsjump_jumpingFromWater,12,yes
us.v10,.core2,func_803216D0,388,yes
us.v10,.core2,func_802E2748,348,yes
us.v10,.core2,func_8032C280,112,yes
us.v10,.core2,func_802C09A0,64,yes
us.v10,.core2,func_80291604,12,yes
us.v10,.core2,item_set,52,yes
us.v10,.core2,bs_setState,144,yes
us.v10,.core2,func_80333918,36,yes
us.v10,.core2,func_802BA234,8,yes
us.v10,.core2,func_80293E88,36,yes
us.v10,.core2,func_802AD7B0,60,yes
us.v10,.core2,func_802B34F8,68,yes
us.v10,.core2,func_802D9ADC,252,yes
us.v10,.core2,func_802FC070,84,yes
us.v10,.core2,func_80334540,880,yes
us.v10,.core2,func_8028D5DC,24,yes
us.v10,.core2,func_80294A98,40,yes
us.v10,.core2,func_803209F8,300,yes
us.v10,.core2,projectile_getPosition,76,yes
us.v10,.core2,func_802BD8D4,12,yes
us.v10,.core2,func_8030AFA0,56,yes
us.v10,.core2,func_8028E060,80,yes
us.v10,.core2,func_803203FC,40,yes
us.v10,.core2,func_8033DDEC,52,yes
us.v10,.core2,func_8033837C,12,yes
us.v10,.core2,func_802DA634,268,yes
us.v10,.core2,func_8032DF60,64,yes
us.v10,.core2,chMumbo_draw,560,yes
us.v10,.core2,func_8028FA54,32,yes
us.v10,.core2,_bsBeeFly_updateYaw,276,yes
us.v10,.core2,func_802E6800,32,yes
us.v10,.core2,func_80303AF0,356,yes
us.v10,.core2,func_802BC84C,524,yes
us.v10,.core2,func_8028DAD8,12,yes
us.v10,.core2,can_shock_jump,32,yes
us.v10,.core2,func_80296404,180,yes
us.v10,.core2,func_802A5404,164,yes
us.v10,.core2,func_80361AE0,136,yes
us.v10,.core2,func_8029E284,92,yes
us.v10,.core2,func_8034EE24,8,yes
us.v10,.core2,func_80325F8C,92,yes
us.v10,.core2,func_803337C8,80,yes
us.v10,.core2,func_8032BD64,36,yes
us.v10,.core2,func_8029B458,172,yes
us.v10,.core2,func_802B305C,32,yes
us.v10,.core2,func_802F4604,140,yes
us.v10,.core2,func_80347B54,44,yes
us.v10,.core2,func_80291804,224,yes
us.v10,.core2,func_8033E368,136,yes
us.v10,.core2,func_802BB270,36,yes
us.v10,.core2,func_80303800,352,yes
us.v10,.core2,func_8029B370,12,yes
us.v10,.core2,func_802AE8A4,112,yes
us.v10,.core2,func_8034DFB0,216,yes
us.v10,.core2,particleEmitter_setSprite,92,yes
us.v10,.core2,func_802DF0C8,84,yes
us.v10,.core2,playerModel_update,212,yes
us.v10,.core2,func_8030C710,44,yes
us.v10,.core2,func_802CEB60,72,yes
us.v10,.core2,func_8033EF94,8,yes
us.v10,.core2,func_80324AEC,180,yes
us.v10,.core2,func_802F9FD0,88,yes
us.v10,.core2,gcparade_start,92,yes
us.v10,.core2,func_80291700,92,yes
us.v10,.core2,func_8031CE28,72,yes
us.v10,.core2,func_8034B7F0,68,yes
us.v10,.core2,yaw_set,36,yes
us.v10,.core2,func_802F8CD0,792,yes
us.v10,.core2,func_802AB654,156,yes
us.v10,.core2,func_8032C6E0,188,yes
us.v10,.core2,func_80340700,72,yes
us.v10,.core2,func_802C0C5C,260,yes
us.v10,.core2,func_802F9AA0,8,yes
us.v10,.core2,func_802F3808,108,yes
us.v10,.core2,func_803160A8,524,yes
us.v10,.core2,func_8034A668,76,yes
us.v10,.core2,func_8029AE48,44,yes
us.v10,.core2,func_802E10F0,120,yes
us.v10,.core2,func_80300D0C,1452,yes
us.v10,.core2,func_8035570C,336,yes
us.v10,.core2,func_8034BB90,532,yes
us.v10,.core2,func_8034F2F0,136,yes
us.v10,.core2,func_80344EE4,52,yes
us.v10,.core2,func_8029A924,8,yes
us.v10,.core2,func_8029A554,160,yes
us.v10,.core2,func_803333DC,204,yes
us.v10,.core2,mapSpecificFlags_setN,104,yes
us.v10,.core2,func_802891D0,60,yes
us.v10,.core2,func_803005BC,504,yes
us.v10,.core2,jiggyscore_getPtr,12,yes
us.v10,.core2,func_80306AA8,480,yes
us.v10,.core2,func_8031CD20,36,yes
us.v10,.core2,chShrapnel_func_802D0AB8,108,yes
us.v10,.core2,func_802ED420,268,yes
us.v10,.core2,func_802AEDC8,32,yes
us.v10,.core2,func_802946A8,36,yes
us.v10,.core2,func_8035C080,1604,yes
us.v10,.core2,bsdronevanish_setState,184,yes
us.v10,.core2,func_8033A244,24,yes
us.v10,.core2,chBottlesBonus_func_802DEB80,116,yes
us.v10,.core2,player_getTransformation,32,yes
us.v10,.core2,jiggyscore_info,24,yes
us.v10,.core2,bsbflap_update,756,yes
us.v10,.core2,func_802B01C8,48,yes
us.v10,.core2,func_802D997C,352,yes
us.v10,.core2,func_802884E0,80,yes
us.v10,.core2,chBottlesBonus_lose,240,yes
us.v10,.core2,func_80341BA0,40,yes
us.v10,.core2,func_8035B3B4,48,yes
us.v10,.core2,func_802A63F0,96,yes
us.v10,.core2,func_8028F2FC,32,yes
us.v10,.core2,__overlay_mmm_update,48,yes
us.v10,.core2,func_8029D448,144,yes
us.v10,.core2,func_802D317C,48,yes
us.v10,.core2,func_802B37DC,140,yes
us.v10,.core2,bswalrus_walk_update,156,yes
us.v10,.core2,func_80345A44,564,yes
us.v10,.core2,func_8033F784,32,yes
us.v10,.core2,func_802883AC,84,yes
us.v10,.core2,func_802B5538,164,yes
us.v10,.core2,func_802B61E0,56,yes
us.v10,.core2,func_8028F974,32,yes
us.v10,.core2,func_802D6114,232,yes
us.v10,.core2,func_80355E80,412,yes
us.v10,.core2,func_80335918,12,yes
us.v10,.core2,func_80331E64,184,yes
us.v10,.core2,func_802DC018,236,yes
us.v10,.core2,func_8031DF28,36,yes
us.v10,.core2,func_8031D04C,32,yes
us.v10,.core2,func_80295530,20,yes
us.v10,.core2,func_8031EF20,36,yes
us.v10,.core2,func_803339A4,240,yes
us.v10,.core2,func_8034C4CC,36,yes
us.v10,.core2,func_802BCD60,172,yes
us.v10,.core2,bsthrow_update,204,yes
us.v10,.core2,vtxList_free,32,yes
us.v10,.core2,vector_getBegin,8,yes
us.v10,.core2,bsbtrot_slide_end,32,yes
us.v10,.core2,spawnQueue_free,72,yes
us.v10,.core2,func_802B29C0,156,yes
us.v10,.core2,func_802FB8A0,88,yes
us.v10,.core2,func_8028E440,100,yes
us.v10,.core2,func_802EFA34,12,yes
us.v10,.core2,func_8029CDC0,232,yes
us.v10,.core2,func_8029B2DC,12,yes
us.v10,.core2,func_802D67DC,48,yes
us.v10,.core2,func_8029453C,12,yes
us.v10,.core2,bsjump_tumble_end,96,yes
us.v10,.core2,texture_getPixelBitSize,80,yes
us.v10,.core2,func_802B1A54,376,yes
us.v10,.core2,func_8033A298,60,yes
us.v10,.core2,func_802DB264,72,yes
us.v10,.core2,func_802B5FD0,148,yes
us.v10,.core2,honeycombscore_debug,8,yes
us.v10,.core2,func_80355C4C,8,yes
us.v10,.core2,func_8031C5AC,40,yes
us.v10,.core2,func_802C1030,408,yes
us.v10,.core2,func_8028F070,40,yes
us.v10,.core2,bsbarge_update,876,yes
us.v10,.core2,func_8028EF88,64,yes
us.v10,.core2,func_80343654,64,yes
us.v10,.core2,bscroc_fall_end,32,yes
us.v10,.core2,func_802E66F0,188,yes
us.v10,.core2,func_8031D76C,36,yes
us.v10,.core2,func_803110F8,124,yes
us.v10,.core2,func_80338BFC,212,yes
us.v10,.core2,func_80345C78,92,yes
us.v10,.core2,func_80349BB0,140,yes
us.v10,.core2,func_802EC984,16,yes
us.v10,.core2,func_8029C348,160,yes
us.v10,.core2,func_8034B108,72,yes
us.v10,.core2,func_8034D150,24,yes
us.v10,.core2,playerModel_8029217C,12,yes
us.v10,.core2,func_802BAA40,72,yes
us.v10,.core2,func_80335354,64,yes
us.v10,.core2,func_8028DEEC,52,yes
us.v10,.core2,func_80330F30,32,yes
us.v10,.core2,func_8033A968,64,yes
us.v10,.core2,func_802B2BD0,32,yes
us.v10,.core2,func_8033A148,12,yes
us.v10,.core2,func_802A2900,60,yes
us.v10,.core2,itemscore_noteScores_clear,60,yes
us.v10,.core2,func_802AD728,64,yes
us.v10,.core2,func_8030C160,32,yes
us.v10,.core2,func_8030CFD0,52,yes
us.v10,.core2,bscrouch_update,860,yes
us.v10,.core2,__chicecube_spawnHalfCubes,300,yes
us.v10,.core2,func_8030A6B0,220,yes
us.v10,.core2,func_80346CE8,12,yes
us.v10,.core2,func_8028F738,40,yes
us.v10,.core2,func_8031B010,32,yes
us.v10,.core2,timedFuncQueue_is_empty,40,yes
us.v10,.core2,_bsbtrot_802A8C98,104,yes
us.v10,.core2,bsdrone_interrupt,72,yes
us.v10,.core2,func_802F9AA8,356,yes
us.v10,.core2,func_8029BA44,60,yes
us.v10,.core2,func_802EE354,192,yes
us.v10,.core2,func_80337B68,1248,no
us.v10,.core2,func_80297BC4,40,yes
us.v10,.core2,func_802B016C,68,yes
us.v10,.core2,itemscore_timeScores_getTotal,220,yes
us.v10,.core2,func_80328FB0,64,yes
us.v10,.core2,func_802B9E70,20,yes
us.v10,.core2,func_8031E7AC,36,yes
us.v10,.core2,func_80340020,480,yes
us.v10,.core2,BKModel_getMeshCenter,140,yes
us.v10,.core2,player_isInHorizontalRadius,64,yes
us.v10,.core2,func_8031DC10,88,yes
us.v10,.core2,func_802FA0B0,72,yes
us.v10,.core2,func_8030364C,12,yes
us.v10,.core2,func_8028F68C,44,yes
us.v10,.core2,func_802E51A4,408,yes
us.v10,.core2,func_8034F250,24,yes
us.v10,.core2,can_flap,80,yes
us.v10,.core2,timedJiggySpawn,68,yes
us.v10,.core2,func_80362510,368,yes
us.v10,.core2,func_8031CE70,476,yes
us.v10,.core2,func_802BACD0,48,yes
us.v10,.core2,func_8035644C,32,yes
us.v10,.core2,func_8029C780,116,yes
us.v10,.core2,func_802F363C,52,yes
us.v10,.core2,func_80294A8C,12,yes
us.v10,.core2,func_802B3E2C,56,yes
us.v10,.core2,func_80335650,44,yes
us.v10,.core2,func_80330974,412,yes
us.v10,.core2,func_8032881C,80,yes
us.v10,.core2,func_802A1A50,216,yes
us.v10,.core2,func_802E60D4,412,yes
us.v10,.core2,func_802A10D4,168,yes
us.v10,.core2,func_8033C460,132,yes
us.v10,.core2,func_802BD8EC,12,yes
us.v10,.core2,func_8029B930,32,yes
us.v10,.core2,bsdie_init,440,yes
us.v10,.core2,func_80289820,12,yes
us.v10,.core2,func_802E40A8,28,yes
us.v10,.core2,func_803431D0,1156,yes
us.v10,.core2,func_802F11E8,172,yes
us.v10,.core2,func_80308230,168,yes
us.v10,.core2,func_802D7124,124,yes
us.v10,.core2,level_get_main_map,76,yes
us.v10,.core2,func_8028FB28,32,yes
us.v10,.core2,animctrl_setSmoothTransition,8,yes
us.v10,.core2,func_802C0EE4,104,yes
us.v10,.core2,func_8029528C,28,yes
us.v10,.core2,func_8031EFB0,36,yes
us.v10,.core2,func_802AFB94,12,yes
us.v10,.core2,func_8029C3E8,252,yes
us.v10,.core2,func_802A5190,48,yes
us.v10,.core2,func_8034789C,188,yes
us.v10,.core2,func_802FBDFC,8,yes
us.v10,.core2,gczoombox_new,1016,yes
us.v10,.core2,gravity_reset,36,yes
us.v10,.core2,func_803526DC,336,yes
us.v10,.core2,func_8035B900,860,yes
us.v10,.core2,func_80333334,84,yes
us.v10,.core2,func_80362084,216,yes
us.v10,.core2,subaddie_playerIsWithinSphere,160,yes
us.v10,.core2,func_80320EB0,40,yes
us.v10,.core2,particleEmitter_setSpawnInterval,24,yes
us.v10,.core2,func_8028A5C0,784,yes
us.v10,.core2,func_80293DA4,228,yes
us.v10,.core2,func_80322C78,12,yes
us.v10,.core2,modelRender_setTextureList,12,yes
us.v10,.core2,func_802947CC,92,yes
us.v10,.core2,func_80318B7C,112,yes
us.v10,.core2,__savedata_save_honeycombScore,132,yes
us.v10,.core2,func_8029CA94,240,yes
us.v10,.core2,func_803331D8,152,yes
us.v10,.core2,func_803380A0,88,yes
us.v10,.core2,bsant_bounce_init,32,yes
us.v10,.core2,func_80292E80,36,yes
us.v10,.core2,func_8031D91C,36,yes
us.v10,.core2,func_8035D4F0,148,yes
us.v10,.core2,func_8031B638,12,yes
us.v10,.core2,gcdialog_update,3044,no
us.v10,.core2,bsegghead_update,488,yes
us.v10,.core2,func_8030ED70,60,yes
us.v10,.core2,func_8031DF70,36,yes
us.v10,.core2,func_8029E0F4,12,yes
us.v10,.core2,func_80299AAC,172,yes
us.v10,.core2,func_803332D0,100,yes
us.v10,.core2,func_8029E384,60,yes
us.v10,.core2,func_802DC5B8,76,yes
us.v10,.core2,func_802974A0,408,yes
us.v10,.core2,func_8029A92C,48,yes
us.v10,.core2,__savedata_load_highNoteScores,140,yes
us.v10,.core2,func_802DA740,596,yes
us.v10,.core2,func_802CDC9C,160,yes
us.v10,.core2,should_beak_barge,60,yes
us.v10,.core2,func_802AD5C0,84,yes
us.v10,.core2,func_80304DA8,16,yes
us.v10,.core2,func_8029B9C0,60,yes
us.v10,.core2,func_8031F79C,56,yes
us.v10,.core2,func_80335134,12,yes
us.v10,.core2,func_8035F138,2100,yes
us.v10,.core2,func_802FC0C4,20,yes
us.v10,.core2,func_8029B9FC,72,yes
us.v10,.core2,func_8030D8A8,12,yes
us.v10,.core2,func_80290D48,324,yes
us.v10,.core2,func_802C6E84,496,yes
us.v10,.core2,func_802E4AAC,20,yes
us.v10,.core2,chjiggy_updateRotation,104,yes
us.v10,.core2,func_8029E448,68,yes
us.v10,.core2,func_802ADCD4,292,yes
us.v10,.core2,func_802E6D20,204,yes
us.v10,.core2,func_802C1B20,12,yes
us.v10,.core2,bspumpkin_drone_end,40,yes
us.v10,.core2,func_802F9114,32,yes
us.v10,.core2,func_8029B388,20,yes
us.v10,.core2,func_802A8D84,184,yes
us.v10,.core2,func_8031E938,36,yes
us.v10,.core2,func_80329480,52,yes
us.v10,.core2,func_8029CF20,40,yes
us.v10,.core2,func_8032DEFC,8,yes
us.v10,.core2,func_8029B33C,52,yes
us.v10,.core2,func_802A7304,184,yes
us.v10,.core2,func_802A89D4,108,yes
us.v10,.core2,func_8029C984,60,yes
us.v10,.core2,func_802CDD3C,60,yes
us.v10,.core2,func_8034B1D8,72,yes
us.v10,.core2,func_8028FDC8,296,yes
us.v10,.core2,func_80289A78,676,yes
us.v10,.core2,func_803240E0,156,yes
us.v10,.core2,func_8029BD44,76,yes
us.v10,.core2,func_80349CB0,40,yes
us.v10,.core2,func_8029CBC4,48,yes
us.v10,.core2,func_8033DBF0,20,yes
us.v10,.core2,func_802ED52C,244,yes
us.v10,.core2,animctrl_setDirection,8,yes
us.v10,.core2,func_8033229C,84,yes
us.v10,.core2,func_802EE238,64,yes
us.v10,.core2,func_802A8098,572,yes
us.v10,.core2,func_803348B0,16,yes
us.v10,.core2,func_8032278C,332,yes
us.v10,.core2,func_802E0710,40,yes
us.v10,.core2,fxegg_isCollidingWithPlayer,184,yes
us.v10,.core2,func_8033FFE4,52,yes
us.v10,.core2,func_80332764,44,yes
us.v10,.core2,func_80315084,140,yes
us.v10,.core2,func_8031FA6C,36,yes
us.v10,.core2,func_802F9F48,56,yes
us.v10,.core2,vector_at,28,yes
us.v10,.core2,func_8029E348,60,yes
us.v10,.core2,bstwirl_end,36,yes
us.v10,.core2,func_80330FC4,8,yes
us.v10,.core2,func_802AFFAC,180,yes
us.v10,.core2,func_8032DFBC,28,yes
us.v10,.core2,func_8029350C,348,yes
us.v10,.core2,mumboscore_debug,8,yes
us.v10,.core2,func_802944A8,40,yes
us.v10,.core2,func_8030DBFC,208,yes
us.v10,.core2,func_802A7738,160,yes
us.v10,.core2,chBottlesBonus_func_802DD080,216,yes
us.v10,.core2,_bsdie_802ADE00,32,yes
us.v10,.core2,func_8028BB1C,260,yes
us.v10,.core2,bscrouch_init,388,yes
us.v10,.core2,func_802CCA7C,332,yes
us.v10,.core2,func_802FD064,624,yes
us.v10,.core2,func_802BA494,20,yes
us.v10,.core2,func_8031F3A4,36,yes
us.v10,.core2,func_802DC45C,104,yes
us.v10,.core2,func_80356540,32,yes
us.v10,.core2,func_8029653C,12,yes
us.v10,.core2,bscroc_jump_init,308,yes
us.v10,.core2,gcparade_beginFFParade,56,yes
us.v10,.core2,func_8028F22C,48,yes
us.v10,.core2,func_802AEFB0,436,yes
us.v10,.core2,func_8031E980,36,yes
us.v10,.core2,func_802BA82C,20,yes
us.v10,.core2,bsslide_init,368,yes
us.v10,.core2,func_802AE9C8,100,yes
us.v10,.core2,func_8030C7F8,28,yes
us.v10,.core2,func_80329384,200,yes
us.v10,.core2,chBottlesBonusCursor_func_802E06B4,12,yes
us.v10,.core2,func_8034B3F0,132,yes
us.v10,.core2,func_802ED138,72,yes
us.v10,.core2,func_8028D688,12,yes
us.v10,.core2,func_80307258,312,yes
us.v10,.core2,func_802EA1A8,460,yes
us.v10,.core2,func_8031E120,36,yes
us.v10,.core2,func_802DC528,56,yes
us.v10,.core2,func_802EF9E4,8,yes
us.v10,.core2,func_803282AC,72,yes
us.v10,.core2,func_8031E1B0,36,yes
us.v10,.core2,func_802EF684,40,yes
us.v10,.core2,func_80287CA8,184,yes
us.v10,.core2,func_802B35DC,48,yes
us.v10,.core2,playerModel_setDisplacement,40,yes
us.v10,.core2,func_80311480,48,yes
us.v10,.core2,gctransition_reset,64,yes
us.v10,.core2,func_802E639C,60,yes
us.v10,.core2,func_802F5060,296,yes
us.v10,.core2,func_8034C4F0,28,yes
us.v10,.core2,func_802A77D8,96,yes
us.v10,.core2,func_80332B90,32,yes
us.v10,.core2,func_802F7E54,80,yes
us.v10,.core2,func_8031D9AC,36,yes
us.v10,.core2,func_8033A6F0,32,yes
us.v10,.core2,func_8031DDC0,36,yes
us.v10,.core2,bswalrus_inSet,148,yes
us.v10,.core2,func_802BFE50,36,yes
us.v10,.core2,func_80322A28,40,yes
us.v10,.core2,func_8029A980,12,yes
us.v10,.core2,func_802C2460,76,yes
us.v10,.core2,func_80352614,8,yes
us.v10,.core2,func_802B01B0,12,yes
us.v10,.core2,func_80347CF4,220,yes
us.v10,.core2,func_8028E4A4,12,yes
us.v10,.core2,func_802BAAD4,32,yes
us.v10,.core2,func_80330F7C,16,yes
us.v10,.core2,carriedobj_getMarker,12,yes
us.v10,.core2,func_80329078,200,yes
us.v10,.core2,func_8030578C,308,yes
us.v10,.core2,func_802BA0AC,124,yes
us.v10,.core2,func_8032A09C,1372,no
us.v10,.core2,animctrl_getSubRange,20,yes
us.v10,.core2,func_802D7610,92,yes
us.v10,.core2,func_802A12FC,316,yes
us.v10,.core2,func_803017D0,1296,yes
us.v10,.core2,__overlay_fight_draw,16,yes
us.v10,.core2,miscflag_isFalse,24,yes
us.v10,.core2,spawnQueue_func_802C3A18,32,yes
us.v10,.core2,bsbwhirl_enter_end,44,yes
us.v10,.core2,func_8034F378,8,yes
us.v10,.core2,func_8033A470,24,yes
us.v10,.core2,func_80336904,32,yes
us.v10,.core2,func_802D7DE8,584,yes
us.v10,.core2,func_802EF9EC,12,yes
us.v10,.core2,func_80320798,80,yes
us.v10,.core2,func_8031F830,36,yes
us.v10,.core2,func_802F962C,624,yes
us.v10,.core2,func_8029DFB0,12,yes
us.v10,.core2,func_80359454,48,yes
us.v10,.core2,func_802F87B0,696,yes
us.v10,.core2,func_802F4978,36,yes
us.v10,.core2,func_8028E0F0,848,yes
us.v10,.core2,func_8028B71C,52,yes
us.v10,.core2,chtrainers_802CA748,8,yes
us.v10,.core2,func_802A28CC,52,yes
us.v10,.core2,func_80322CC8,8,yes
us.v10,.core2,func_802AB788,120,yes
us.v10,.core2,func_80297A4C,12,yes
us.v10,.core2,bsbtrot_jump_init,336,yes
us.v10,.core2,func_803062D0,192,yes
us.v10,.core2,func_8029D154,64,yes
us.v10,.core2,func_8029D2F8,336,yes
us.v10,.core2,func_802F422C,36,yes
us.v10,.core2,func_802E48D8,264,yes
us.v10,.core2,func_802BB3DC,64,yes
us.v10,.core2,func_8034AB6C,32,yes
us.v10,.core2,func_8030688C,540,yes
us.v10,.core2,func_8032DF10,20,yes
us.v10,.core2,bsjig_inJiggyJig,12,yes
us.v10,.core2,func_803463F4,32,yes
us.v10,.core2,bsjump_fall_update,464,yes
us.v10,.core2,func_8032F5B0,56,yes
us.v10,.core2,func_80342038,44,yes
us.v10,.core2,func_80323F74,104,yes
us.v10,.core2,func_802D4AC0,212,yes
us.v10,.core2,modelRender_setAlpha,52,yes
us.v10,.core2,_gctranstion_changeState,680,yes
us.v10,.core2,func_80335110,12,yes
us.v10,.core2,func_8028F31C,72,yes
us.v10,.core2,func_8028E80C,32,yes
us.v10,.core2,func_8034AAF4,120,yes
us.v10,.core2,func_802F48E0,32,yes
us.v10,.core2,func_8031F410,36,yes
us.v10,.core2,func_8034B3A4,76,yes
us.v10,.core2,modelRender_setVertexList,12,yes
us.v10,.core2,func_802BEF64,12,yes
us.v10,.core2,playerModel_getModelId,12,yes
us.v10,.core2,chMumbo_func_802D186C,72,yes
us.v10,.core2,_gctranstion_8030B44C,76,yes
us.v10,.core2,func_8031DE50,36,yes
us.v10,.core2,func_802DB2F8,92,yes
us.v10,.core2,func_802FA4E0,40,yes
us.v10,.core2,func_802C0148,8,yes
us.v10,.core2,func_802F3670,108,yes
us.v10,.core2,func_80322298,36,yes
us.v10,.core2,func_802A2054,68,yes
us.v10,.core2,func_8035D110,224,yes
us.v10,.core2,chBeeSwarm_draw,488,yes
us.v10,.core2,asset_getSize,32,yes
us.v10,.core2,bssled_init,96,yes
us.v10,.core2,func_80355C60,240,yes
us.v10,.core2,func_8030644C,116,yes
us.v10,.core2,func_802A4CF0,32,yes
us.v10,.core2,func_80333AE4,68,yes
us.v10,.core2,func_802DF11C,64,yes
us.v10,.core2,func_8034AC04,88,yes
us.v10,.core2,func_802BE794,160,yes
us.v10,.core2,func_80333974,48,yes
us.v10,.core2,bscroc_drone_end,40,yes
us.v10,.core2,func_803515EC,276,yes
us.v10,.core2,cube_volumeToIndices,348,yes
us.v10,.core2,item_getCount,20,yes
us.v10,.core2,func_80303960,400,yes
us.v10,.core2,func_802B6EBC,56,yes
us.v10,.core2,func_80298A84,76,yes
us.v10,.core2,func_802F1884,52,yes
us.v10,.core2,func_8028924C,40,yes
us.v10,.core2,func_802895F8,124,yes
us.v10,.core2,func_8033E79C,48,yes
us.v10,.core2,cube_atIndices,236,yes
us.v10,.core2,func_802A12D4,40,yes
us.v10,.core2,chOverlayCopyright_update,96,yes
us.v10,.core2,__savedata_save_timeScores,132,yes
us.v10,.core2,func_80290664,64,yes
us.v10,.core2,func_8034DBB8,80,yes
us.v10,.core2,func_802E6558,144,yes
us.v10,.core2,commonParticleType_set,56,yes
us.v10,.core2,func_8028F590,52,yes
us.v10,.core2,func_802F46F4,164,yes
us.v10,.core2,func_802A37F8,40,yes
us.v10,.core2,func_8028FAB0,60,yes
us.v10,.core2,func_8029AE74,112,yes
us.v10,.core2,bsbswim_inSet,128,yes
us.v10,.core2,func_803055E0,284,yes
us.v10,.core2,actors_appendToSavestate,992,yes
us.v10,.core2,func_8034BA7C,32,yes
us.v10,.core2,func_802E92AC,2860,yes
us.v10,.core2,func_80362B70,148,yes
us.v10,.core2,func_8028EFEC,36,yes
us.v10,.core2,func_8034CF90,184,yes
us.v10,.core2,gctransition_8030BE60,68,yes
us.v10,.core2,chBottlesBonusCursor_func_802E068C,40,yes
us.v10,.core2,vtxList_copyColors,128,yes
us.v10,.core2,func_802B3D1C,80,yes
us.v10,.core2,func_802FB0E4,32,yes
us.v10,.core2,func_80332E08,324,yes
us.v10,.core2,func_802D60C4,80,yes
us.v10,.core2,particleEmitter_setParticleVelocityRange,60,yes
us.v10,.core2,func_8029BE10,76,yes
us.v10,.core2,func_8028774C,56,yes
us.v10,.core2,func_8031D218,36,yes
us.v10,.core2,func_80288D40,68,yes
us.v10,.core2,func_8033C4E4,140,yes
us.v10,.core2,func_8033283C,88,yes
us.v10,.core2,func_80347630,128,yes
us.v10,.core2,func_8031DFB8,36,yes
us.v10,.core2,func_8029A54C,8,yes
us.v10,.core2,func_80309B24,36,yes
us.v10,.core2,func_802D9C90,44,yes
us.v10,.core2,carriedObj_getMarkerId,52,yes
us.v10,.core2,func_802A8900,52,yes
us.v10,.core2,func_8030CC90,96,yes
us.v10,.core2,func_80338048,88,yes
us.v10,.core2,func_8034A214,148,yes
us.v10,.core2,func_8029CF6C,44,yes
us.v10,.core2,func_802B3868,236,yes
us.v10,.core2,func_802932AC,64,yes
us.v10,.core2,strcmp,128,yes
us.v10,.core2,func_802987C4,16,yes
us.v10,.core2,func_8028D67C,12,yes
us.v10,.core2,func_802D2B94,144,yes
us.v10,.core2,func_802C0694,8,yes
us.v10,.core2,func_802BDE10,120,yes
us.v10,.core2,func_803500D8,16,yes
us.v10,.core2,func_803449FC,32,yes
us.v10,.core2,func_80319040,16,yes
us.v10,.core2,func_8031C5FC,12,yes
us.v10,.core2,func_8030DD90,180,yes
us.v10,.core2,func_802D766C,108,yes
us.v10,.core2,func_80361C24,64,yes
us.v10,.core2,func_8035C71C,428,yes
us.v10,.core2,func_802E4AD4,20,yes
us.v10,.core2,func_8035A228,464,yes
us.v10,.core2,func_80298528,24,yes
us.v10,.core2,func_8033D2F4,284,yes
us.v10,.core2,func_80320044,72,yes
us.v10,.core2,mapSpecificFlags_getAll,12,yes
us.v10,.core2,func_8033DEA0,740,yes
us.v10,.core2,func_80292900,116,yes
us.v10,.core2,func_802A1438,516,yes
us.v10,.core2,chBeeSwarm_802CF174,84,yes
us.v10,.core2,func_80322D94,12,yes
us.v10,.core2,func_802FB5C8,84,yes
us.v10,.core2,func_80294404,52,yes
us.v10,.core2,func_8028B848,148,yes
us.v10,.core2,func_802E5188,28,yes
us.v10,.core2,func_8029656C,36,yes
us.v10,.core2,bsant_inSet,128,yes
us.v10,.core2,func_802983F0,60,yes
us.v10,.core2,func_8029957C,12,yes
us.v10,.core2,bsbtrot_stand_init,80,yes
us.v10,.core2,func_802F4420,140,yes
us.v10,.core2,func_802E3460,196,yes
us.v10,.core2,func_802BB34C,20,yes
us.v10,.core2,func_802DC6E4,100,yes
us.v10,.core2,func_80301F50,1764,yes
us.v10,.core2,func_8028A8D0,124,yes
